location,sex,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Botswana,Female,67.82469478504389,67.53148320447859,66.84273642884777,65.89936520888372,64.76973449879662,63.32860449256806,61.39602041723021,59.059480177505186,56.35797240927903,53.982840465886795,51.49581313067899,49.409019963130454,49.84221458567855,53.57075378585663,59.1623882758756,63.21483091286526,63.13034384280534,66.1371551276741,66.72547501473761,67.44922391714789,68.41114726180575,69.1683258841054,69.70774130667806,70.18379857514478,70.66936745614343,70.810524754645,71.12388565888537,71.57411205686591,71.74901755578537,71.98599466191425,71.73862880056741,67.86706522702842,71.78732387433595,72.67461591605891
Botswana,Male,61.034441742051314,60.70166138542248,59.94345786801147,58.87580286423052,57.639667027543915,56.07023212861107,54.0191254032949,51.7400493720431,49.48145649086223,47.946592496817715,46.61460795115888,45.64706396522174,46.799781217257994,50.40984500612752,55.07478396631447,58.367492942469326,58.86672519271565,61.14891642982723,61.91283348053689,62.587777886332624,63.06973729217259,63.45388478186853,63.98356025445929,64.37188645966825,64.88926062383894,65.1176728851488,65.42839732515611,65.97874501304042,66.19598407981266,66.36956568201929,66.20751320621785,63.71686094069561,66.64202071612466,67.35203685173252
Brazil,Female,73.46024177026601,74.0592467585907,74.12159037142061,73.87599021089707,74.0828664400588,74.41444166298253,74.77985501032236,75.27229422055626,75.50369918036789,75.78984989085211,76.16204407175083,76.46602821561112,76.68607558467437,76.89515165410623,77.12503676253203,77.65151500466824,77.87918991002414,78.11054964239283,78.28937611934451,78.42177758998653,78.51463367831765,78.58955055760087,78.89645150748804,79.07718289324684,79.29672877552937,79.32319952744619,79.36782578755222,79.65852609733082,79.91446256096076,80.06069075270167,78.87708191955223,76.90516040182195,79.44244487442961,80.20039700306316
Brazil,Male,66.1200550856024,66.73328750933636,66.73013148129006,66.37140658012365,66.62422513200733,67.09535873898581,67.45850791460872,67.95512480269508,68.15113042262459,68.46984189961604,68.8379317197873,69.09821395016962,69.34783388392731,69.52517373777911,69.78854690522682,70.43436019578219,70.74981789189924,70.98693346515286,71.13111538319676,71.26792789849631,71.34170307670257,71.4761288987492,71.75526446159974,71.8932738406981,72.15416361119563,72.26781241266453,72.21775869114633,72.59762592893378,73.05005254204309,73.3214172327902,71.58822783246693,69.75254261501723,72.70765065744654,73.50118399461849
Brunei Darussalam,Female,73.83882061397092,74.0272452482901,74.1923521959886,74.39009255673035,74.62159490148446,74.66726207415986,74.89954119767273,74.99080540580002,75.21554850006443,75.53118632298772,75.64290434286022,75.89825721750772,76.11618004831483,76.34956707964602,76.63130832116205,76.72237474207871,77.01534273693845,77.29238391953132,77.62840477014241,77.90335293498362,78.02691589341892,78.25506694902346,78.42938376363047,78.46963140392472,78.70974626965716,78.71884974043974,78.8140977674251,78.99792162307236,79.2092555892771,79.34097027398943,79.43703548779314,79.1658970017213,78.87616252826831,79.43642546039504
Brunei Darussalam,Male,70.23300680036967,70.4891231520051,70.73989207373943,71.011033183697,71.3641927211526,71.54852788158075,71.90110928236683,72.13721366812108,72.26578918676901,72.53014243761879,72.70415949686485,73.02992684699493,73.27602805561378,73.47641086496148,73.77086049119877,73.95012026116744,74.26338748179894,74.55822403849015,74.77767374804267,74.94489480753121,75.10098319171001,75.36370396382216,75.58479974765987,75.7268400833856,75.86827652396263,75.94576125212086,76.13119496777685,76.3234175227512,76.5529327419655,76.67032842210791,76.71979873573646,76.39644120028912,76.0335382868046,76.85831624457151
Bulgaria,Female,74.71273604910328,74.73741541316927,74.92041022321938,74.7599651659792,74.82094119267562,74.743595532521,74.63774679602508,74.5208862512549,74.73597427076153,75.0348047297194,75.14017292415912,75.359220773652,75.61328389037031,75.92272034640715,76.24397591741483,76.23762925145044,76.36274616755301,76.68076654309701,77.07233202086306,77.3354450494863,77.56151476765525,77.76883318937762,78.05139609804769,78.34896280756384,78.37804209448045,78.43931830593641,78.58222461773603,78.68384305875867,78.87790380837176,78.9196533625303,77.8672286229335,75.8313719962482,78.1739566846525,79.49936154835456
Bulgaria,Male,68.0340621304703,67.96168748937085,67.84040441572951,67.38250865971389,67.23730165725455,67.13271406044656,67.190116879845,67.16328688924301,67.46418919578244,67.99550350286646,68.23058708450355,68.51937132303712,68.77052236023539,68.97251066723427,69.16155622495967,69.08199080823796,69.24008037140557,69.57697761187605,70.04292052530171,70.35413470280804,70.60583550133809,70.87788667576338,71.1932008943262,71.48993355318245,71.52356591554869,71.66414312541282,71.81132867529224,71.9643350303935,72.15320956320699,72.18051656986499,70.67264325439163,68.90049914884338,71.06797867982765,72.47132818630674
Burkina Faso,Female,51.84878843472339,52.09858626191252,52.206344764380994,52.32929788327372,52.57700548669265,52.81633807393708,52.31818524245108,53.354508671460565,54.40982497050968,55.13087211057395,55.80164087049924,56.6678091428188,57.49187251273715,58.74015416611347,59.77303687858264,60.64599122349148,61.51214345857975,62.435975167939965,63.60344777928046,64.51683538576314,65.46835445257696,66.36123661630593,67.04046882361081,67.65686039043952,68.26004517677748,68.3721343124135,68.64148684822523,68.95835240195328,69.4054010682394,69.73366071111941,69.74831465381932,70.01450185165403,70.21042711641132,70.13226162894514
Burkina Faso,Male,48.29787074073775,48.35056980494057,48.400828358116264,48.46035461632791,48.660931946030175,48.821034299835205,48.01360962292144,48.98611586738649,49.89948005284564,50.49332757784038,50.986075158705795,51.610514138214526,52.34671211741291,53.295903054167816,54.22448445211969,55.160568095537904,56.20734978398974,57.33230962145322,58.71217472322195,59.83388218427732,60.85120803104699,61.819883508128086,62.53405952949892,63.1970982479245,63.88378496961904,64.2613173040323,64.59527403102021,64.97567677338775,65.36079478143799,65.3874947967746,64.73965661033985,64.55151750059233,65.48879916454185,65.38731859619442
Burundi,Female,50.63611400146685,50.24705214182831,49.699935105624526,48.04694922825492,47.210679186300595,47.141117776628526,47.223474606565794,47.229804874669775,47.75612518038771,48.50967347193937,49.322871294930025,50.59793364522046,51.96026926389224,53.39745778420876,54.71538377482882,55.93175928999366,58.345443281208496,59.3387614471219,60.12201645974336,60.91486841934575,61.678002872314984,62.166318563033265,62.61891928899091,63.22963402219108,63.54004635098736,63.70635568120641,64.04653664269911,64.29928330753134,64.57416557717028,64.65951078103778,64.12734789698396,62.65036149116572,64.10540335768752,64.22999575097776
Burundi,Male,45.47634264270219,45.01919963231624,44.6919468718459,40.36899998814409,38.915435813361455,38.99342860806587,39.54665119497112,39.642522114430136,40.11087442432282,40.908170453544635,41.73235337487922,42.83037403668194,43.97102773847135,45.15984457981823,46.43345390408405,47.579040234391606,53.18593315251586,54.26466170678669,55.04091486634944,55.7762056915791,56.60444138010714,57.142774751341925,57.50120382561969,57.89364817366305,58.22458052760388,58.4193333518706,58.82706844463264,59.15857097813522,59.442859716895825,59.66261893587833,58.767567457359895,57.02108960120373,59.432551703447615,59.76355112600912
Cabo Verde,Female,72.34624910077807,72.38633276056765,72.67496539522922,73.00829294536771,72.95442605919844,70.83099709713623,74.0562035412022,74.40793549331426,74.73793576509165,75.02701716231063,75.46022849905813,75.7690722627918,76.0921882982616,76.37964734268769,76.709713044469,77.07872550391525,77.4344976016395,77.56484420164499,78.08630423298196,78.25783584672263,78.52079546527145,78.4185697629526,78.44176199676622,78.54363110217092,78.4827250576471,78.15366058613971,78.16490680408873,78.26407481838793,78.4012863879308,78.54294384273544,77.07374112117843,76.03257301563795,77.88673500841509,78.50714251452187
Cabo Verde,Male,66.42529899334916,66.36438144663649,66.54339749441284,66.77878415721565,66.7399831394281,64.91503875940852,67.60448759780043,67.81978600459718,68.07492379906923,68.09636237992784,68.6012834309815,68.7787527275271,68.97990823279613,69.14375018723155,69.36861358372741,69.65763629838357,70.12860870538461,69.79494746330056,70.72408678471115,70.89810416963014,71.16059237534763,71.25373405710971,71.33111709376128,71.51876942419226,71.75898179584128,71.72628661759441,72.15297094425492,72.2831061127511,71.66607140366334,71.96816818197954,69.60690704251657,68.65135867306216,71.71002736874384,72.81787883003693
Cambodia,Female,61.26269830476739,61.364363000553205,61.55570559779514,61.72991481756595,61.78920451434601,62.20760952277245,62.68113405675685,63.24609726015898,63.64873504022335,64.49773921228868,65.21774155133723,66.04433479981918,66.86311048056346,67.78932855828029,68.63799954493393,69.4203860114793,70.2958290508265,70.9620589561021,71.71473269587445,72.34746659839283,72.81860504040132,73.33926360552601,73.733865789066,73.98170935387219,74.42083826503307,74.71799221820142,74.97319546827981,75.3447480326347,75.54050410598335,75.64668234213873,75.700488624406,75.46819622014787,75.52738342200293,75.24658740232398
Cambodia,Male,55.18800196200663,55.5148373171945,55.9433857402591,56.22633589439645,56.37263191714892,56.6932280124316,57.0397242845278,57.56627849500833,57.908506249849935,58.691116787713995,59.37272758652648,60.11258763297584,60.90027198184125,61.810866426717666,62.68810810112874,63.565248378985814,64.54790407894049,65.27579687937232,66.02579980200274,66.6388767933255,67.04816273307459,67.73064770288886,68.20209381547467,68.59150921912773,69.05301846847523,69.3894714519426,69.71077995033384,70.15105544049261,70.48754724070193,70.78485917597159,70.94611641611262,70.34717924073422,71.00420487184638,70.76720945925688
Cameroon,Female,56.81995930197791,56.81135391060732,56.67883361177504,56.44458926169323,56.22352558138299,55.79044446505955,55.199659727082945,54.650625160186536,53.97454214107118,53.47605991136313,52.84594555534631,52.83003956782144,52.68713348044865,53.00241272981302,53.7550474034787,54.437762358258055,54.630854342907895,55.31863799551133,55.822941752336085,56.195016219323854,56.54094869200602,57.015182883979854,57.790788882417445,58.3229204907497,58.67869987736528,58.922245555998614,59.84570533775801,60.77011192365076,61.37058128102028,61.90052342451998,61.39290616910772,60.21369136965294,62.495149333555105,62.931440082643775
Cameroon,Male,53.30997774998744,53.30546089939337,53.2683798027923,53.10634102095511,53.024246314673455,52.63796216417091,52.303449464589455,51.97088241289135,51.4790612507884,51.26865497470104,50.98992725262711,51.067804913982854,51.11375173506943,51.40544623366837,52.08915331078577,52.68886156571067,52.91846459368561,53.53274228995394,54.10130333183448,54.57249735855154,54.97512049501407,55.39477623224874,55.68896431490741,55.82469703341123,56.18442502470423,56.67545518976147,57.67988742642707,58.54026247505621,59.100421806025416,59.68114643461671,59.052735426121494,57.8760442365945,60.60303644610086,61.06460795609661
Canada,Female,80.56516410110116,80.72865203663953,80.9000800577173,80.82262108633792,80.90437295432335,81.02361127542292,81.14785670210603,81.27078772676582,81.46489211633396,81.6949134099936,81.90292862255006,82.07474093523726,82.15013972904879,82.34918474128185,82.55288649875395,82.7137349991165,82.99220311637235,83.06720173118552,83.18512149064014,83.42810200790638,83.62989570524974,83.77437321803164,83.9202284630909,83.97789480809352,84.01476686747692,84.05805571949426,84.16024278966755,84.223120632017,84.26475633094846,84.40663169060004,83.90239400514636,83.96242325587465,83.54714462463328,84.0918367301714
Canada,Male,74.15784175651542,74.40245984541856,74.6196806944208,74.64690404416487,74.87066405613811,75.06008951985642,75.36892942108437,75.68110637889505,75.92641660881006,76.21201832685432,76.60692890989304,76.94160664804502,77.14350135202739,77.34827491849761,77.65235508220918,77.92312772794159,78.24813637129691,78.35930892937056,78.56619386964701,78.91153903808112,79.2717113379946,79.56161765429661,79.6876007986283,79.78633169584806,79.82192727953176,79.9312129354892,79.98252135485842,79.94971044334876,80.00100310100929,80.08275801504907,79.31369712771618,79.11821312629246,78.9585377158083,79.64076080053681
Central African Republic,Female,50.15245264493609,49.31670864385306,48.43793405156749,47.25631292476318,46.3313593899891,45.60011522333206,44.61727420813847,44.15379929475005,43.747941864160744,43.56228117457446,43.7941461779984,44.11733262253738,44.56459143864998,45.20978734574715,45.87972415364614,46.73806496667231,47.720167727812594,48.90326222056172,50.35383147375204,50.99946782831022,50.888832985484555,50.88245668506581,51.43556214022157,51.25099467643642,51.86394073425477,52.96193654146497,53.684562459325136,54.020070983785416,54.50466112543666,54.74969673643367,54.81042031377898,54.961656128929825,55.4610156499438,55.86745702595003
Central African Republic,Male,46.88088110982978,46.393628751079795,45.86293511574467,45.198818014180105,44.78828807257141,44.54753750896064,44.18589844003518,44.20459077925856,44.39089668036817,44.63011665816012,45.00622713736195,45.397045938335246,45.88055885422694,46.530654174399565,47.11074181448898,47.73374660514158,48.31689797832342,49.13470987386886,50.1288142019736,50.55032880953106,50.64558600975411,50.7130528766363,51.242441667558715,49.716636328677325,49.99217573747193,51.83134913932955,52.04169841931183,51.338686526011465,52.495039506704494,52.979902717548214,52.90088690640965,52.92621487537142,53.73581825350478,54.30316580587142
Chad,Female,49.721767968926315,49.74211463025445,50.17492028333731,50.28438642847537,50.572165850545474,50.86266115538461,50.84511016718938,50.850533311160504,50.96796620322907,51.29333638466647,51.31979894728816,51.63668773085556,51.938872755407864,52.3266270594751,52.76412025961061,53.28651553044428,53.766271435269005,54.55158127109858,55.197318652097714,55.872346360631994,56.27303518478884,56.59410471669688,57.084324172856256,57.40123976914505,57.731512228605055,57.87878466308208,58.29737192576488,58.6121855114931,58.85241631489725,59.11307860760189,58.66848622492952,59.71923520127259,59.476879532614205,59.72332897991701
Chad,Male,46.70696312616949,46.985713004546135,47.0939200089474,47.61118160041176,47.84283231897864,48.28792989131464,48.32306338695882,48.311540861650585,48.33654564307347,48.559926649912114,48.34954578178821,48.82577947284992,49.04576963648053,49.41534977524172,49.70738926750052,50.13316645210854,50.14100956897497,51.27499163330933,51.7191576554245,52.44958166470249,52.86491381315483,53.16144728326863,53.618340875134486,53.972954353943784,54.37815276523301,54.62046315509244,55.101547680167535,55.40141507785573,55.65564915575445,55.91504147209804,54.883344528230865,56.3199990970397,56.3296098732656,56.71203212583511
